row_id,car_name,mileage,price,type,category,quantity,sales,order_date,profit,country,ship_date,state,region,discount
2411,Tesla Model S,213,11933117,Petrol,Sedan,24,182251255,2019-06-14,25877650.48,USA,2024-07-26,Connecticut,East,7.74
2412,Audi Q7,320,16590384,Petrol,SUV,20,103689900,2023-10-02,25030011.41,USA,2024-06-25,Minnesota,North,18.15
2413,Hyundai Sonata,206,11497942,Diesel,Sedan,16,73586828,2021-09-17,11862882.0,USA,2024-05-22,West Virginia,North,6.18
2414,Tesla Model S,129,6328966,EV,Sedan,2,4027524,2020-10-01,787094.68,USA,2021-06-30,Ohio,North,24.07
2415,Ford F-150,269,5200111,Diesel,Pickup Truck,21,163803496,2023-06-16,25276880.15,USA,2023-09-03,Alabama,West,24.9
2416,Honda Civic,403,4007269,EV,Sedan,14,28050883,2020-01-22,1894448.64,USA,2023-03-12,Arkansas,East,8.7
2417,Toyota Corolla,257,7075494,EV,Sedan,20,141509880,2019-09-21,19174040.6,USA,2022-03-04,Tennessee,West,20.74
2418,Tesla Model S,134,12526630,Diesel,Sedan,3,11957238,2020-07-17,1959342.31,USA,2023-12-25,Minnesota,West,18.96
2419,Hyundai Sonata,106,1908875,Diesel,Sedan,20,30542000,2019-02-01,2204565.84,USA,2020-06-18,Washington,South,21.94
2420,Toyota Corolla,336,9989513,Petrol,Sedan,18,89905617,2021-09-08,5806021.71,USA,2024-06-12,Ohio,North,1.01
2421,Ford Mustang,216,7633893,Petrol,Coupe,22,83972829,2018-07-14,16344094.87,USA,2019-08-04,South Dakota,East,4.39
2422,Hyundai Sonata,228,256591,Petrol,Sedan,3,307909,2021-04-29,17366.5,USA,2021-10-03,Michigan,North,5.29
2423,Toyota Corolla,516,8908740,Diesel,Sedan,1,4454370,2020-10-05,286918.65,USA,2024-09-06,Michigan,West,4.01
2424,Nissan Altima,242,9812523,EV,Sedan,15,117750276,2022-10-16,12521088.4,USA,2023-12-28,Tennessee,North,16.64
2425,Toyota Corolla,269,2271720,EV,Sedan,11,24988920,2019-01-09,5986466.58,USA,2024-06-01,Michigan,South,11.47
2426,Hyundai Sonata,476,12586826,Diesel,Sedan,23,231597598,2023-11-06,55353638.11,USA,2024-06-26,Hawaii,East,23.63
2427,Honda Civic,344,9110934,EV,Sedan,14,127553076,2018-10-02,26738755.16,USA,2021-11-28,Massachusetts,West,5.74
2428,Nissan Altima,420,3253854,Petrol,Sedan,21,54664747,2024-09-16,8878476.88,USA,2024-10-27,Utah,West,24.19
2429,Tesla Model S,363,14991006,EV,Sedan,9,85857584,2019-02-28,16819049.81,USA,2022-09-26,Louisiana,East,1.11
2430,Tesla Model S,189,13608675,EV,Sedan,12,103920793,2018-06-09,22526632.87,USA,2023-06-26,Oklahoma,North,8.19
2431,Ford F-150,558,14321851,Petrol,Pickup Truck,13,279276094,2022-12-28,31361939.79,USA,2023-01-11,Vermont,East,3.6
2432,Chevrolet Silverado,199,2640229,Petrol,Pickup Truck,10,35203056,2022-04-08,8405501.91,USA,2022-10-23,Delaware,East,20.93
2433,Hyundai Sonata,503,5470680,Diesel,Sedan,5,21882720,2023-03-14,2354852.6,USA,2023-10-25,Alaska,South,21.37
2434,Hyundai Sonata,164,13779420,Petrol,Sedan,12,132282432,2019-08-06,17743998.06,USA,2021-10-15,New Mexico,North,5.98
2435,Tesla Model S,337,2159435,Diesel,Sedan,21,28857908,2022-11-24,6848534.97,USA,2024-09-03,New Jersey,South,17.85
2436,Ford F-150,375,13282739,EV,Pickup Truck,7,139468759,2019-02-13,22273539.8,USA,2020-05-16,Oregon,East,23.16
2437,Hyundai Sonata,304,997266,Petrol,Sedan,25,9972660,2021-06-04,2386613.79,USA,2022-07-04,Washington,East,15.37
2438,Tesla Model S,596,7557115,EV,Sedan,17,81754249,2023-01-21,11691859.26,USA,2024-05-12,Minnesota,East,9.04
2439,Chevrolet Silverado,495,10269090,Diesel,Pickup Truck,1,13692121,2018-06-03,1889881.74,USA,2019-02-26,Arizona,East,10.37
2440,Ford F-150,107,14445402,Diesel,Pickup Truck,9,195012927,2023-11-11,44514581.38,USA,2024-03-24,Virginia,North,14.21
2441,Tesla Model S,214,15542552,Diesel,Sedan,5,49453575,2024-04-13,3981075.09,USA,2024-11-12,Missouri,North,14.6
2442,Ford F-150,560,13069344,Diesel,Pickup Truck,23,225446184,2021-10-06,24217929.41,USA,2023-05-24,Alaska,North,14.38
2443,Chevrolet Silverado,192,11371233,Petrol,Pickup Truck,3,45484934,2018-07-05,5294967.02,USA,2023-10-28,Alaska,West,6.7
2444,Honda Civic,421,4877104,EV,Sedan,12,58525248,2018-01-04,4225459.83,USA,2021-11-30,Ohio,South,23.02
2445,Ford Mustang,156,11583372,Petrol,Coupe,11,31854273,2021-04-03,5280386.03,USA,2024-07-08,Minnesota,West,9.89
2446,Honda Civic,511,11661821,Diesel,Sedan,4,23323642,2020-01-11,1593416.1,USA,2021-04-03,Utah,South,17.08
2447,Audi Q7,279,18659961,EV,SUV,14,81637332,2019-05-20,9240264.19,USA,2019-10-12,Rhode Island,North,6.36
2448,Tesla Model S,252,11288407,EV,Sedan,17,122120049,2018-03-17,16512779.19,USA,2023-12-31,New Hampshire,South,7.02
2449,Tesla Model S,528,4421149,Diesel,Sedan,12,16880753,2021-08-21,2612442.09,USA,2022-05-09,Kentucky,South,5.69
2450,BMW 3 Series,588,16199182,Petrol,Sedan,4,12959346,2021-06-29,2157759.03,USA,2023-06-20,Wyoming,North,15.18
2451,Honda Civic,276,2167470,Petrol,Sedan,1,2167470,2023-12-28,536569.11,USA,2024-02-15,New York,West,10.96
2452,Ford F-150,561,739047,Diesel,Pickup Truck,2,1108570,2021-02-14,215898.27,USA,2022-12-31,New Hampshire,East,7.87
2453,Audi Q7,243,21381155,Petrol,SUV,2,6681611,2020-05-21,1089181.49,USA,2024-09-14,Maine,North,17.81
2454,Hyundai Sonata,547,4012815,Diesel,Sedan,17,27287142,2021-07-02,3573361.25,USA,2023-06-17,Wisconsin,South,19.21
2455,Audi Q7,543,20122827,Petrol,SUV,11,69172218,2024-10-28,10845058.14,USA,2024-11-27,South Carolina,East,20.53
2456,BMW 3 Series,572,22336488,EV,Sedan,2,8934595,2020-04-04,1918995.76,USA,2023-03-09,Wisconsin,West,24.17
2457,Honda Civic,348,342473,EV,Sedan,7,2397311,2019-10-15,499029.21,USA,2020-07-24,Tennessee,North,17.21
2458,Ford F-150,225,1559716,Petrol,Pickup Truck,16,18716592,2021-10-01,3636641.57,USA,2024-03-12,New Mexico,West,7.51
2459,Tesla Model S,513,10748841,EV,Sedan,1,6840171,2024-04-03,1441687.1,USA,2024-11-02,Wisconsin,West,11.66
2460,Tesla Model S,395,11194263,EV,Sedan,16,56988976,2020-01-07,11829166.41,USA,2021-09-21,Arizona,West,18.25
2461,BMW 3 Series,408,21692544,Petrol,Sedan,8,69416140,2019-05-11,15258347.73,USA,2019-08-29,Oregon,East,10.22
2462,Hyundai Sonata,565,12522282,EV,Sedan,24,240427814,2018-10-22,59265754.82,USA,2021-03-11,Mississippi,West,9.98
2463,Toyota Corolla,600,1361743,EV,Sedan,13,17702659,2022-04-01,1986869.23,USA,2024-05-10,Kentucky,North,1.16
2464,Ford F-150,167,12620600,Diesel,Pickup Truck,8,151447200,2018-12-10,8910659.34,USA,2024-05-23,Indiana,East,16.91
2465,Nissan Altima,134,14935193,EV,Sedan,7,83637080,2018-04-22,17256265.17,USA,2024-07-01,Idaho,East,17.57
2466,Audi Q7,130,8665544,Diesel,SUV,2,5415965,2024-06-21,423977.79,USA,2024-07-22,Kansas,West,10.18
2467,Ford Mustang,473,15072258,Petrol,Coupe,12,45216774,2021-06-26,8752556.31,USA,2024-02-15,Arizona,South,21.7
2468,Honda Civic,600,932350,Petrol,Sedan,2,1864700,2019-02-17,330488.04,USA,2024-05-05,North Dakota,South,4.71
2469,Audi Q7,226,10381825,EV,SUV,22,71375051,2023-02-14,9538569.79,USA,2024-04-14,New York,North,16.94
2470,Tesla Model S,196,8575331,Diesel,Sedan,22,120054642,2018-06-14,19563482.71,USA,2021-05-30,Pennsylvania,West,18.89
2471,Honda Civic,302,8268875,Petrol,Sedan,15,124033125,2019-07-10,11344940.63,USA,2022-11-14,Missouri,West,12.19
2472,BMW 3 Series,208,21161562,EV,Sedan,11,93110872,2018-11-24,19974014.92,USA,2020-06-20,Utah,South,10.82
2473,Honda Civic,324,5678316,Diesel,Sedan,10,56783160,2022-04-17,10731635.48,USA,2023-02-10,Michigan,North,3.14
2474,Honda Civic,595,5015079,Petrol,Sedan,9,22567855,2021-02-17,3441055.35,USA,2022-01-05,Missouri,North,24.08
2475,Ford Mustang,255,15954079,Diesel,Coupe,11,87747435,2022-03-29,8747367.88,USA,2024-10-21,Ohio,South,19.86
2476,Hyundai Sonata,268,13575336,Diesel,Sedan,2,10860268,2021-11-15,954077.42,USA,2023-11-21,Delaware,South,17.99
2477,Tesla Model S,543,8349129,EV,Sedan,16,85009321,2022-03-21,18815787.49,USA,2023-07-11,Vermont,West,12.34
2478,Audi Q7,399,3372619,EV,SUV,25,26348587,2024-01-28,3003885.25,USA,2024-08-24,Florida,West,21.1
2479,Ford Mustang,513,277087,Petrol,Coupe,8,1108348,2019-01-10,147005.09,USA,2024-06-10,Connecticut,North,10.25
2480,Hyundai Sonata,435,5980059,EV,Sedan,18,86112849,2024-07-08,21297389.68,USA,2024-07-22,Mississippi,North,4.1
2481,Chevrolet Silverado,430,8852174,EV,Pickup Truck,13,153437684,2022-03-26,34621870.37,USA,2023-10-19,New Jersey,South,1.92
2482,Toyota Corolla,283,12383949,Petrol,Sedan,7,86687643,2023-11-13,14674659.19,USA,2024-11-10,North Carolina,West,9.39
2483,Toyota Corolla,113,3255539,Petrol,Sedan,21,34183159,2020-09-28,7667979.67,USA,2023-03-06,Ohio,South,24.47
2484,Tesla Model S,257,12002103,EV,Sedan,12,91652425,2022-04-14,14617115.32,USA,2023-12-04,Wisconsin,East,6.03
2485,Hyundai Sonata,277,12150143,Petrol,Sedan,5,48600572,2024-04-02,11512931.47,USA,2024-09-14,Kentucky,South,11.51
2486,Ford Mustang,346,13021086,Diesel,Coupe,8,52084344,2018-08-15,11871271.92,USA,2021-03-31,Illinois,South,23.21
2487,Audi Q7,192,19035054,Diesel,SUV,3,17845363,2019-06-19,3683756.0,USA,2021-05-30,Washington,East,22.19
2488,Toyota Corolla,260,12137560,EV,Sedan,5,60687800,2019-11-10,4515853.4,USA,2021-03-13,Missouri,West,24.07
2489,Ford F-150,376,1952083,Diesel,Pickup Truck,21,30745307,2021-10-10,7355166.11,USA,2021-10-13,Washington,North,7.31
2490,Honda Civic,213,3326576,Diesel,Sedan,3,9979728,2023-07-23,2085218.96,USA,2024-03-23,North Dakota,South,17.39
2491,Honda Civic,259,5015492,EV,Sedan,2,10030984,2023-09-29,1875946.11,USA,2024-01-06,Vermont,West,13.41
2492,Hyundai Sonata,484,4397125,Diesel,Sedan,2,7035400,2019-03-19,459748.48,USA,2021-04-28,Kansas,East,1.13
2493,Hyundai Sonata,510,11378912,Diesel,Sedan,2,18206259,2023-04-02,2488950.04,USA,2023-11-22,California,West,16.26
2494,Chevrolet Silverado,529,11847109,Diesel,Pickup Truck,21,165859533,2020-02-21,15730054.77,USA,2021-06-08,Oregon,North,0.51
2495,Ford Mustang,578,15272984,Diesel,Coupe,4,15272984,2020-03-30,991031.0,USA,2022-08-04,Missouri,South,23.59
2496,Toyota Corolla,204,11096071,EV,Sedan,19,210825349,2018-10-02,28902982.98,USA,2024-04-06,Georgia,West,4.5
2497,BMW 3 Series,277,4483780,Petrol,Sedan,12,21522146,2024-07-17,3931272.06,USA,2024-10-20,Minnesota,East,4.99
2498,Toyota Corolla,395,8086277,EV,Sedan,10,80862770,2022-09-15,6372873.37,USA,2024-11-23,Connecticut,North,11.58
2499,Honda Civic,174,14057714,EV,Sedan,2,28115428,2018-06-10,5603435.95,USA,2024-08-14,Texas,North,15.19
2500,Honda Civic,276,4966361,EV,Sedan,16,79461776,2018-09-10,10680549.85,USA,2019-07-03,Maine,East,14.81
2501,Ford Mustang,357,9567976,EV,Coupe,15,71759826,2023-03-27,4282137.33,USA,2023-05-08,Tennessee,North,3.24
2502,Toyota Corolla,550,9247700,Diesel,Sedan,13,120220100,2022-08-01,6815669.89,USA,2024-09-22,Kansas,North,5.49
2503,Tesla Model S,402,7903999,EV,Sedan,5,25149089,2023-06-13,2895232.56,USA,2024-04-20,North Carolina,North,22.64
2504,Ford Mustang,378,17069098,Petrol,Coupe,12,51207296,2021-07-10,4525668.35,USA,2024-07-10,Alabama,East,14.38
2505,Tesla Model S,170,7000972,Diesel,Sedan,22,98013608,2018-07-05,9316710.03,USA,2019-10-23,Idaho,South,19.44
2506,Toyota Corolla,421,7475836,Diesel,Sedan,2,7475836,2021-07-01,1138752.07,USA,2021-07-28,Maryland,South,18.39
2507,BMW 3 Series,168,18002499,Diesel,Sedan,15,54007497,2021-06-05,6073610.07,USA,2023-12-30,Delaware,South,12.95
2508,Ford Mustang,227,712680,EV,Coupe,10,1781700,2021-04-07,237096.07,USA,2024-05-02,Minnesota,East,8.53
2509,Tesla Model S,265,1193657,Diesel,Sedan,4,1519200,2020-08-27,133848.4,USA,2024-03-23,Colorado,West,4.41
2510,Hyundai Sonata,274,7260343,Diesel,Sedan,15,87124116,2023-12-21,17308328.07,USA,2024-02-01,Wyoming,South,7.57
2511,Chevrolet Silverado,353,13024552,Petrol,Pickup Truck,5,86830350,2019-12-08,21214570.11,USA,2024-09-20,Rhode Island,South,8.65
2512,BMW 3 Series,240,2947153,Petrol,Sedan,16,18861782,2024-05-22,3973460.52,USA,2024-10-01,Kentucky,East,9.97
2513,Nissan Altima,562,14915508,Petrol,Sedan,17,202850908,2023-11-14,24249974.38,USA,2024-08-25,Missouri,North,17.87
2514,Toyota Corolla,348,1431870,Diesel,Sedan,3,4295610,2019-06-13,722708.78,USA,2021-09-14,Minnesota,East,21.91
2515,Ford F-150,486,7476920,Diesel,Pickup Truck,5,56076900,2023-11-16,12275362.94,USA,2024-08-03,South Carolina,West,21.03
2516,Chevrolet Silverado,548,7991443,Diesel,Pickup Truck,10,106552584,2018-09-03,18500776.97,USA,2024-11-26,Wisconsin,West,23.77
2517,Ford F-150,243,10580234,Diesel,Pickup Truck,20,317407020,2022-06-05,61379182.78,USA,2023-02-16,Massachusetts,East,0.74
2518,Ford F-150,196,10455703,EV,Pickup Truck,15,235253317,2018-07-21,17429368.5,USA,2019-01-14,Michigan,West,6.71
2519,Ford F-150,474,8775555,EV,Pickup Truck,16,210613320,2023-10-27,19499573.2,USA,2024-05-12,Missouri,West,23.73
2520,Honda Civic,532,10701440,Diesel,Sedan,3,16052160,2021-06-26,1180975.53,USA,2021-08-01,Utah,South,24.19
2521,Toyota Corolla,412,11514378,EV,Sedan,25,287859450,2022-11-23,56674786.46,USA,2023-03-29,Nebraska,East,11.68
2522,Honda Civic,254,428840,Diesel,Sedan,4,1715360,2022-11-05,244681.07,USA,2024-11-05,Vermont,South,5.67
2523,Ford Mustang,393,15622480,Diesel,Coupe,3,23433721,2022-02-01,2024348.39,USA,2023-02-01,Nevada,North,17.0
2524,Ford Mustang,210,8209779,Petrol,Coupe,2,8209779,2019-12-16,746103.62,USA,2021-11-08,South Dakota,West,12.91
2525,Honda Civic,334,2143011,EV,Sedan,15,32145165,2023-02-04,2193219.73,USA,2023-06-07,Virginia,South,6.17
2526,BMW 3 Series,543,16905534,Petrol,Sedan,2,13524427,2023-03-26,2142340.22,USA,2024-06-23,Tennessee,East,3.28
2527,BMW 3 Series,154,366907,Petrol,Sedan,2,146763,2021-11-30,28900.16,USA,2022-05-26,New Hampshire,East,23.93
2528,Chevrolet Silverado,505,663142,Petrol,Pickup Truck,6,5305140,2019-05-19,1324146.43,USA,2022-01-02,Wyoming,East,23.8
2529,Tesla Model S,322,15169518,EV,Sedan,22,212373253,2019-04-07,31340758.78,USA,2021-08-20,Florida,East,10.96
2530,Nissan Altima,432,6204352,Petrol,Sedan,23,57080038,2020-04-27,9610132.27,USA,2024-11-12,West Virginia,East,21.75
2531,Audi Q7,395,9267052,Petrol,SUV,8,23167632,2019-05-09,3352327.35,USA,2024-01-29,Georgia,North,5.31
2532,BMW 3 Series,560,6543099,EV,Sedan,7,18320677,2024-06-02,2319900.42,USA,2024-10-18,West Virginia,West,17.74
2533,Audi Q7,467,8350878,Diesel,SUV,24,31315794,2020-10-23,4362439.1,USA,2021-04-19,Montana,North,14.96
2534,BMW 3 Series,340,7612339,Petrol,Sedan,25,38061697,2021-09-10,2174997.29,USA,2021-12-22,Pennsylvania,East,22.06
2535,Ford F-150,359,6789520,EV,Pickup Truck,17,86566380,2021-07-19,14236487.32,USA,2024-07-14,West Virginia,South,16.52
2536,Toyota Corolla,595,6360936,EV,Sedan,4,12721872,2021-08-04,877092.37,USA,2024-07-19,Vermont,West,9.32
2537,Ford F-150,443,1916078,Petrol,Pickup Truck,12,34489404,2022-08-11,5536349.93,USA,2024-10-20,Nevada,East,19.07
2538,Hyundai Sonata,387,9867531,Diesel,Sedan,24,94728297,2021-12-11,11108066.7,USA,2022-02-24,Washington,East,8.58
2539,Toyota Corolla,279,2476649,EV,Sedan,8,9906596,2021-10-01,1426324.36,USA,2023-09-07,Oklahoma,North,13.8
2540,Tesla Model S,259,2508034,Diesel,Sedan,6,9576130,2024-01-23,1720667.26,USA,2024-07-10,Nebraska,North,4.97
2541,BMW 3 Series,573,2738862,Diesel,Sedan,8,8764358,2018-04-04,533285.81,USA,2019-11-12,New Mexico,South,16.1
2542,Ford Mustang,283,10635522,EV,Coupe,14,37224327,2021-08-13,4775240.68,USA,2024-07-09,Arizona,West,3.83
2543,Chevrolet Silverado,253,12127777,Diesel,Pickup Truck,11,177874065,2022-10-05,29481068.89,USA,2023-11-02,Iowa,East,8.9
2544,Honda Civic,287,6373807,Petrol,Sedan,8,25495228,2021-09-13,6152293.64,USA,2021-12-03,Vermont,West,23.44
2545,Tesla Model S,242,9472285,EV,Sedan,1,3013909,2021-08-31,306021.41,USA,2024-10-23,Kentucky,West,10.66
2546,Ford F-150,569,8952545,EV,Pickup Truck,20,268576350,2022-12-05,38926030.28,USA,2023-09-26,North Carolina,East,5.81
2547,Ford F-150,289,13304956,Diesel,Pickup Truck,14,279404076,2018-08-29,23841497.38,USA,2019-06-10,Virginia,North,11.56
2548,Honda Civic,167,9463444,EV,Sedan,16,151415104,2019-05-30,15976283.14,USA,2019-09-27,California,South,16.86
2549,Toyota Corolla,248,12807268,Diesel,Sedan,8,102458144,2023-06-18,13428762.55,USA,2024-04-04,Wyoming,East,18.89
2550,Ford F-150,424,3957174,Diesel,Pickup Truck,25,148394025,2022-10-05,36259801.74,USA,2024-09-17,New Hampshire,North,3.85
2551,Honda Civic,325,5240541,Petrol,Sedan,6,31443246,2023-01-19,5063251.33,USA,2024-08-03,Maine,East,18.11
2552,Tesla Model S,509,3379095,Diesel,Sedan,23,24728835,2021-01-13,4940412.55,USA,2023-04-22,Oklahoma,West,15.8
2553,Chevrolet Silverado,373,2930335,Petrol,Pickup Truck,23,44931806,2020-08-30,7891823.23,USA,2021-04-27,North Dakota,North,3.78
2554,Hyundai Sonata,205,2407438,Petrol,Sedan,5,4814876,2021-01-07,753917.32,USA,2021-06-26,North Dakota,East,7.92
2555,Audi Q7,586,18238723,EV,SUV,17,96893217,2023-07-26,9626641.81,USA,2024-05-18,Michigan,South,21.23
2556,Chevrolet Silverado,567,11236351,EV,Pickup Truck,7,52436307,2020-01-25,5422480.83,USA,2020-12-31,Wisconsin,North,17.69
2557,Hyundai Sonata,583,13185561,Diesel,Sedan,17,179323629,2024-01-31,26985903.68,USA,2024-10-31,Massachusetts,South,19.65
2558,Tesla Model S,133,15112903,Diesel,Sedan,16,153876833,2018-08-25,13664617.61,USA,2024-03-19,Connecticut,South,6.69
2559,Ford F-150,328,10737316,Diesel,Pickup Truck,4,64423896,2022-03-26,5043373.22,USA,2023-01-14,Alabama,West,12.84
2560,Ford F-150,114,13063340,Petrol,Pickup Truck,22,431090220,2023-02-20,62134418.95,USA,2024-07-02,New York,West,9.41
2561,Ford F-150,152,8382853,Diesel,Pickup Truck,6,37722838,2021-07-28,8419606.14,USA,2023-11-02,Oklahoma,East,0.07
2562,Ford F-150,439,5676518,Petrol,Pickup Truck,18,153265986,2018-02-19,36724668.89,USA,2019-12-19,Vermont,West,22.12
2563,Ford Mustang,180,3072639,Diesel,Coupe,21,16131357,2021-03-17,3203214.96,USA,2021-05-23,South Carolina,East,0.92
2564,Ford F-150,180,2538418,Diesel,Pickup Truck,13,24749575,2020-04-09,2124683.37,USA,2023-12-13,Nevada,East,11.17
2565,Chevrolet Silverado,489,362818,Petrol,Pickup Truck,23,11126443,2023-12-03,679515.04,USA,2024-04-13,Delaware,East,16.0
2566,Ford Mustang,336,5849481,Petrol,Coupe,24,35096889,2021-05-05,5072599.49,USA,2024-08-15,Colorado,South,4.9
2567,Ford F-150,115,6539485,EV,Pickup Truck,12,117710730,2023-01-06,7573292.46,USA,2023-08-12,Mississippi,East,7.2
2568,Audi Q7,561,8369256,EV,SUV,23,60154027,2019-03-17,7889094.29,USA,2022-04-05,Indiana,West,19.41
2569,Tesla Model S,408,15634936,Petrol,Sedan,14,69646537,2021-05-23,8343351.44,USA,2022-06-13,Minnesota,North,2.86
2570,Hyundai Sonata,177,1474350,Diesel,Sedan,24,28307520,2022-04-14,6077805.48,USA,2024-09-19,Illinois,South,7.59
2571,Hyundai Sonata,462,3080621,EV,Sedan,23,56683426,2022-03-09,10034542.19,USA,2024-03-15,Wisconsin,West,18.35
2572,Audi Q7,272,12060939,EV,SUV,12,45228522,2019-12-15,11018475.51,USA,2024-06-23,Connecticut,East,19.34
2573,Nissan Altima,560,11631452,Petrol,Sedan,1,9305161,2024-08-02,1299849.68,USA,2024-10-04,Washington,West,2.15
2574,Audi Q7,157,19691120,EV,SUV,20,123069500,2019-02-15,27318472.58,USA,2021-09-28,Pennsylvania,South,15.99
2575,Ford F-150,459,10418224,EV,Pickup Truck,9,140646024,2024-10-08,28370282.76,USA,2024-11-13,Pennsylvania,West,12.62
2576,Audi Q7,171,21321195,Diesel,SUV,8,53302988,2018-05-31,4076491.92,USA,2019-04-30,Montana,East,24.27
2577,Audi Q7,567,5054243,EV,SUV,12,18953412,2022-09-17,1898290.94,USA,2023-11-26,New Jersey,South,4.27
2578,Nissan Altima,536,10195670,Petrol,Sedan,12,97878432,2022-12-23,13712897.77,USA,2024-05-18,Nevada,West,13.96
2579,Toyota Corolla,138,3483632,Diesel,Sedan,9,31352688,2018-10-31,5340306.83,USA,2021-12-18,Iowa,South,23.72
2580,Audi Q7,485,3007944,EV,SUV,19,17859667,2024-05-20,2049589.42,USA,2024-11-21,Virginia,West,18.19
2581,Tesla Model S,423,14607244,EV,Sedan,22,204501420,2023-04-30,49308260.4,USA,2023-06-17,California,East,19.84
2582,Tesla Model S,353,12535250,EV,Sedan,14,111677683,2019-02-27,12513517.82,USA,2019-11-17,Virginia,West,5.81
2583,Audi Q7,486,6590596,Diesel,SUV,22,22655176,2020-12-06,4067013.26,USA,2022-06-15,New York,South,2.71
2584,Honda Civic,583,6763274,EV,Sedan,12,81159288,2018-03-04,12572776.0,USA,2020-05-13,New Hampshire,East,22.21
2585,Tesla Model S,204,7427599,Petrol,Sedan,22,103986390,2022-11-07,7150450.47,USA,2023-04-07,Maryland,North,13.03
2586,Honda Civic,509,2188583,Diesel,Sedan,20,21885830,2020-07-10,4664130.8,USA,2023-02-17,Arizona,East,4.34
2587,BMW 3 Series,316,21440098,EV,Sedan,6,51456236,2022-04-11,5169684.26,USA,2023-01-23,Ohio,North,14.68
2588,BMW 3 Series,135,20278044,Petrol,Sedan,24,194669222,2019-05-20,25399790.94,USA,2023-01-20,Arkansas,West,12.88
2589,Hyundai Sonata,123,844358,EV,Sedan,20,13509728,2019-11-20,3013536.99,USA,2020-09-15,Arizona,East,24.06
2590,Chevrolet Silverado,269,8467890,Petrol,Pickup Truck,18,203229367,2019-06-15,41679921.49,USA,2022-07-30,Maryland,West,20.47
2591,Ford Mustang,245,1488936,EV,Coupe,11,8189148,2024-04-20,935596.26,USA,2024-10-16,Indiana,East,12.04
2592,Honda Civic,470,6722545,Diesel,Sedan,15,50419087,2020-03-26,5582809.26,USA,2021-04-27,Oregon,North,1.23
2593,Hyundai Sonata,190,10916750,EV,Sedan,20,174668000,2018-03-07,16190615.69,USA,2020-09-13,Ohio,West,6.31
2594,Chevrolet Silverado,545,607860,EV,Pickup Truck,23,9320533,2021-09-28,754119.28,USA,2024-09-06,Tennessee,East,15.31
2595,BMW 3 Series,586,16375621,EV,Sedan,13,85153231,2018-02-15,7109819.16,USA,2019-05-27,Georgia,North,1.16
2596,Toyota Corolla,260,6374429,Petrol,Sedan,12,38246574,2020-02-25,3801646.93,USA,2022-01-25,Vermont,East,2.5
2597,Toyota Corolla,225,5452648,EV,Sedan,9,49073832,2023-01-04,5834910.64,USA,2024-11-07,New Jersey,West,17.1
2598,Nissan Altima,115,2082335,EV,Sedan,5,8329340,2024-08-29,470685.08,USA,2024-10-03,Illinois,East,14.51
2599,Audi Q7,407,12025440,Petrol,SUV,14,26305650,2020-07-18,3452002.07,USA,2023-05-15,Nebraska,West,5.13
2600,Ford Mustang,576,17549066,Diesel,Coupe,11,96519865,2019-06-07,7553124.62,USA,2023-12-04,Connecticut,West,22.68
2601,Audi Q7,339,5165550,Petrol,SUV,13,20985048,2022-10-16,2593292.71,USA,2022-10-23,Hawaii,South,12.93
2602,Chevrolet Silverado,145,764342,Petrol,Pickup Truck,13,13248596,2019-09-05,1009602.52,USA,2021-02-26,Nevada,West,10.91
2603,BMW 3 Series,175,11904987,Diesel,Sedan,20,47619948,2021-11-05,5127936.26,USA,2023-11-13,Vermont,North,2.84
2604,Ford F-150,153,2261616,Diesel,Pickup Truck,10,33924240,2019-06-27,4554422.81,USA,2024-02-28,Mississippi,South,6.0
2605,Honda Civic,132,10335517,Petrol,Sedan,17,87851894,2021-06-04,17410005.74,USA,2023-05-07,Texas,East,6.45
2606,Tesla Model S,536,9285124,Diesel,Sedan,19,56132796,2020-01-14,9441732.06,USA,2024-01-05,Texas,East,19.98
2607,Hyundai Sonata,104,788633,Petrol,Sedan,12,7570876,2022-06-28,1358083.17,USA,2024-04-25,Ohio,South,16.95
2608,Chevrolet Silverado,202,11014423,Diesel,Pickup Truck,18,132173078,2020-06-22,24267164.9,USA,2021-04-22,Alaska,East,8.17
2609,Ford Mustang,309,3187320,Diesel,Coupe,25,39841500,2019-06-24,3744122.28,USA,2022-09-15,Louisiana,South,11.92
2610,Ford F-150,111,14609775,EV,Pickup Truck,8,87658650,2021-04-02,7371237.86,USA,2023-09-17,Vermont,North,4.66
2611,Tesla Model S,313,13431633,Diesel,Sedan,17,145305854,2022-03-03,11142246.82,USA,2022-09-28,California,West,11.22
2612,Ford F-150,514,7136318,Diesel,Pickup Truck,2,21408954,2018-03-24,3039730.39,USA,2019-11-06,New Hampshire,North,17.0
2613,Chevrolet Silverado,400,10802876,Diesel,Pickup Truck,20,288076704,2022-10-06,46307693.39,USA,2024-03-24,Michigan,West,17.72
2614,Audi Q7,207,21918774,Diesel,SUV,2,13699234,2023-02-13,2883110.8,USA,2023-04-11,Iowa,East,18.35
2615,Nissan Altima,391,14766576,EV,Sedan,11,129945868,2018-12-15,30549793.92,USA,2023-06-15,Maryland,West,20.02
2616,BMW 3 Series,545,1847559,Petrol,Sedan,21,7759747,2021-07-20,921115.05,USA,2024-11-05,Massachusetts,East,24.94
2617,Honda Civic,442,3993328,Petrol,Sedan,12,47919936,2022-12-15,6447737.66,USA,2024-10-15,Maine,East,24.21
